tabla,registro_json
documentos,"{""id_documento"": 149, ""id_siniestro"": 52, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-08-14"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-14 17:43:00"", ""updated_at"": ""2026-05-17 10:04:00""}"
documentos,"{""id_documento"": 150, ""id_siniestro"": 52, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2023-08-07"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-15 08:50:00"", ""updated_at"": ""2026-05-18 11:11:00""}"
documentos,"{""id_documento"": 151, ""id_siniestro"": 53, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-02-14"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-16 09:57:00"", ""updated_at"": ""2026-05-19 12:18:00""}"
documentos,"{""id_documento"": 152, ""id_siniestro"": 53, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-02-03"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-17 10:04:00"", ""updated_at"": ""2026-05-20 13:25:00""}"
documentos,"{""id_documento"": 153, ""id_siniestro"": 54, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-11-03"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-18 11:11:00"", ""updated_at"": ""2026-05-21 14:32:00""}"
documentos,"{""id_documento"": 154, ""id_siniestro"": 54, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-11-08"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-19 12:18:00"", ""updated_at"": ""2026-05-22 15:39:00""}"
documentos,"{""id_documento"": 155, ""id_siniestro"": 55, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-07-17"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-20 13:25:00"", ""updated_at"": ""2026-05-23 16:46:00""}"
documentos,"{""id_documento"": 156, ""id_siniestro"": 55, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-06-21"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-21 14:32:00"", ""updated_at"": ""2026-05-24 17:53:00""}"
documentos,"{""id_documento"": 157, ""id_siniestro"": 56, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-08-25"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-22 15:39:00"", ""updated_at"": ""2026-05-25 08:00:00""}"
documentos,"{""id_documento"": 158, ""id_siniestro"": 56, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2025-08-04"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-23 16:46:00"", ""updated_at"": ""2026-05-26 09:07:00""}"
documentos,"{""id_documento"": 159, ""id_siniestro"": 56, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-31"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-24 17:53:00"", ""updated_at"": ""2026-05-27 10:14:00""}"
documentos,"{""id_documento"": 160, ""id_siniestro"": 56, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-29"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-25 08:00:00"", ""updated_at"": ""2026-05-01 11:21:00""}"
documentos,"{""id_documento"": 161, ""id_siniestro"": 57, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-01"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-26 09:07:00"", ""updated_at"": ""2026-05-02 12:28:00""}"
documentos,"{""id_documento"": 162, ""id_siniestro"": 57, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2025-01-04"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-27 10:14:00"", ""updated_at"": ""2026-05-03 13:35:00""}"
documentos,"{""id_documento"": 163, ""id_siniestro"": 57, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-12"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-01 11:21:00"", ""updated_at"": ""2026-05-04 14:42:00""}"
documentos,"{""id_documento"": 164, ""id_siniestro"": 57, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-14"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-02 12:28:00"", ""updated_at"": ""2026-05-05 15:49:00""}"
documentos,"{""id_documento"": 165, ""id_siniestro"": 58, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2024-02-24"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-03 13:35:00"", ""updated_at"": ""2026-05-06 16:56:00""}"
documentos,"{""id_documento"": 166, ""id_siniestro"": 58, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-02-07"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-04 14:42:00"", ""updated_at"": ""2026-05-07 17:03:00""}"
documentos,"{""id_documento"": 167, ""id_siniestro"": 58, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-02-26"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-05 15:49:00"", ""updated_at"": ""2026-05-08 08:10:00""}"
documentos,"{""id_documento"": 168, ""id_siniestro"": 58, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-02-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-06 16:56:00"", ""updated_at"": ""2026-05-09 09:17:00""}"
documentos,"{""id_documento"": 169, ""id_siniestro"": 59, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-06-22"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-07 17:03:00"", ""updated_at"": ""2026-05-10 10:24:00""}"
documentos,"{""id_documento"": 170, ""id_siniestro"": 59, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2025-07-07"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-08 08:10:00"", ""updated_at"": ""2026-05-11 11:31:00""}"
documentos,"{""id_documento"": 171, ""id_siniestro"": 59, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-08"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-09 09:17:00"", ""updated_at"": ""2026-05-12 12:38:00""}"
documentos,"{""id_documento"": 172, ""id_siniestro"": 59, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-27"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-10 10:24:00"", ""updated_at"": ""2026-05-13 13:45:00""}"
documentos,"{""id_documento"": 173, ""id_siniestro"": 60, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2024-01-12"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-11 11:31:00"", ""updated_at"": ""2026-05-14 14:52:00""}"
documentos,"{""id_documento"": 174, ""id_siniestro"": 60, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2024-01-29"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-12 12:38:00"", ""updated_at"": ""2026-05-15 15:59:00""}"
documentos,"{""id_documento"": 175, ""id_siniestro"": 60, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-01-15"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-13 13:45:00"", ""updated_at"": ""2026-05-16 16:06:00""}"
documentos,"{""id_documento"": 176, ""id_siniestro"": 60, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-02-19"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-14 14:52:00"", ""updated_at"": ""2026-05-17 17:13:00""}"
documentos,"{""id_documento"": 177, ""id_siniestro"": 61, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-11"", ""inconsistencia_detectada"": ""true"", ""observacion"": ""Dato observado para validacion manual."", ""created_at"": ""2026-05-15 15:59:00"", ""updated_at"": ""2026-05-18 08:20:00""}"
documentos,"{""id_documento"": 178, ""id_siniestro"": 61, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-08"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-16 16:06:00"", ""updated_at"": ""2026-05-19 09:27:00""}"
documentos,"{""id_documento"": 179, ""id_siniestro"": 61, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-17"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-17 17:13:00"", ""updated_at"": ""2026-05-20 10:34:00""}"
documentos,"{""id_documento"": 180, ""id_siniestro"": 61, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-16"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-18 08:20:00"", ""updated_at"": ""2026-05-21 11:41:00""}"
documentos,"{""id_documento"": 181, ""id_siniestro"": 62, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-04-17"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-19 09:27:00"", ""updated_at"": ""2026-05-22 12:48:00""}"
documentos,"{""id_documento"": 182, ""id_siniestro"": 62, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-05-13"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-20 10:34:00"", ""updated_at"": ""2026-05-23 13:55:00""}"
documentos,"{""id_documento"": 183, ""id_siniestro"": 62, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-04-27"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-21 11:41:00"", ""updated_at"": ""2026-05-24 14:02:00""}"
documentos,"{""id_documento"": 184, ""id_siniestro"": 62, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-04-10"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-22 12:48:00"", ""updated_at"": ""2026-05-25 15:09:00""}"
documentos,"{""id_documento"": 185, ""id_siniestro"": 63, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2025-11-19"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-23 13:55:00"", ""updated_at"": ""2026-05-26 16:16:00""}"
documentos,"{""id_documento"": 186, ""id_siniestro"": 63, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2025-10-15"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-24 14:02:00"", ""updated_at"": ""2026-05-27 17:23:00""}"
documentos,"{""id_documento"": 187, ""id_siniestro"": 63, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2025-10-30"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-25 15:09:00"", ""updated_at"": ""2026-05-01 08:30:00""}"
documentos,"{""id_documento"": 188, ""id_siniestro"": 63, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-10-23"", ""inconsistencia_detectada"": ""true"", ""observacion"": ""Dato observado para validacion manual."", ""created_at"": ""2026-05-26 16:16:00"", ""updated_at"": ""2026-05-02 09:37:00""}"
documentos,"{""id_documento"": 189, ""id_siniestro"": 64, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-04-26"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-27 17:23:00"", ""updated_at"": ""2026-05-03 10:44:00""}"
documentos,"{""id_documento"": 190, ""id_siniestro"": 64, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-05-19"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-01 08:30:00"", ""updated_at"": ""2026-05-04 11:51:00""}"
documentos,"{""id_documento"": 191, ""id_siniestro"": 64, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-05-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-02 09:37:00"", ""updated_at"": ""2026-05-05 12:58:00""}"
documentos,"{""id_documento"": 192, ""id_siniestro"": 65, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-04-18"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-03 10:44:00"", ""updated_at"": ""2026-05-06 13:05:00""}"
documentos,"{""id_documento"": 193, ""id_siniestro"": 65, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-04-07"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-04 11:51:00"", ""updated_at"": ""2026-05-07 14:12:00""}"
documentos,"{""id_documento"": 194, ""id_siniestro"": 65, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-04-28"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-05 12:58:00"", ""updated_at"": ""2026-05-08 15:19:00""}"
documentos,"{""id_documento"": 195, ""id_siniestro"": 65, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2024-04-05"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-06 13:05:00"", ""updated_at"": ""2026-05-09 16:26:00""}"
documentos,"{""id_documento"": 196, ""id_siniestro"": 66, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-09-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-07 14:12:00"", ""updated_at"": ""2026-05-10 17:33:00""}"
documentos,"{""id_documento"": 197, ""id_siniestro"": 66, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-09-03"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-08 15:19:00"", ""updated_at"": ""2026-05-11 08:40:00""}"
documentos,"{""id_documento"": 198, ""id_siniestro"": 66, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-08-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-09 16:26:00"", ""updated_at"": ""2026-05-12 09:47:00""}"
documentos,"{""id_documento"": 199, ""id_siniestro"": 67, ""tipo_documento"": ""FORMULARIO_RECLAMO"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2024-02-19"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-10 17:33:00"", ""updated_at"": ""2026-05-13 10:54:00""}"
documentos,"{""id_documento"": 200, ""id_siniestro"": 67, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-03-09"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-11 08:40:00"", ""updated_at"": ""2026-05-14 11:01:00""}"
documentos,"{""id_documento"": 201, ""id_siniestro"": 68, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-13"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-12 09:47:00"", ""updated_at"": ""2026-05-15 12:08:00""}"
documentos,"{""id_documento"": 202, ""id_siniestro"": 68, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-23"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-13 10:54:00"", ""updated_at"": ""2026-05-16 13:15:00""}"
documentos,"{""id_documento"": 203, ""id_siniestro"": 68, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-01-11"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-14 11:01:00"", ""updated_at"": ""2026-05-17 14:22:00""}"
documentos,"{""id_documento"": 204, ""id_siniestro"": 68, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-02-14"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-15 12:08:00"", ""updated_at"": ""2026-05-18 15:29:00""}"
documentos,"{""id_documento"": 205, ""id_siniestro"": 69, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""false"", ""legible"": ""false"", ""fecha_emision"": ""2026-02-23"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento pendiente de entrega."", ""created_at"": ""2026-05-16 13:15:00"", ""updated_at"": ""2026-05-19 16:36:00""}"
documentos,"{""id_documento"": 206, ""id_siniestro"": 69, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2026-02-06"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-17 14:22:00"", ""updated_at"": ""2026-05-20 17:43:00""}"
documentos,"{""id_documento"": 207, ""id_siniestro"": 70, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-18 15:29:00"", ""updated_at"": ""2026-05-21 08:50:00""}"
documentos,"{""id_documento"": 208, ""id_siniestro"": 70, ""tipo_documento"": ""CEDULA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-17"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-19 16:36:00"", ""updated_at"": ""2026-05-22 09:57:00""}"
documentos,"{""id_documento"": 209, ""id_siniestro"": 70, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2024-12-22"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-20 17:43:00"", ""updated_at"": ""2026-05-23 10:04:00""}"
documentos,"{""id_documento"": 210, ""id_siniestro"": 71, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-02-28"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-21 08:50:00"", ""updated_at"": ""2026-05-24 11:11:00""}"
documentos,"{""id_documento"": 211, ""id_siniestro"": 71, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-03-11"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-22 09:57:00"", ""updated_at"": ""2026-05-25 12:18:00""}"
documentos,"{""id_documento"": 212, ""id_siniestro"": 71, ""tipo_documento"": ""INFORME_PERICIAL"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-02-07"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-23 10:04:00"", ""updated_at"": ""2026-05-26 13:25:00""}"
documentos,"{""id_documento"": 213, ""id_siniestro"": 71, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-02-10"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-24 11:11:00"", ""updated_at"": ""2026-05-27 14:32:00""}"
documentos,"{""id_documento"": 214, ""id_siniestro"": 72, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-02-01"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-25 12:18:00"", ""updated_at"": ""2026-05-01 15:39:00""}"
documentos,"{""id_documento"": 215, ""id_siniestro"": 72, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-02-09"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-26 13:25:00"", ""updated_at"": ""2026-05-02 16:46:00""}"
documentos,"{""id_documento"": 216, ""id_siniestro"": 73, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""false"", ""fecha_emision"": ""2023-11-05"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento recibido con baja legibilidad."", ""created_at"": ""2026-05-27 14:32:00"", ""updated_at"": ""2026-05-03 17:53:00""}"
documentos,"{""id_documento"": 217, ""id_siniestro"": 73, ""tipo_documento"": ""FACTURA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-10-24"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-01 15:39:00"", ""updated_at"": ""2026-05-04 08:00:00""}"
documentos,"{""id_documento"": 218, ""id_siniestro"": 73, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-10-06"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-02 16:46:00"", ""updated_at"": ""2026-05-05 09:07:00""}"
documentos,"{""id_documento"": 219, ""id_siniestro"": 73, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2023-10-16"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-03 17:53:00"", ""updated_at"": ""2026-05-06 10:14:00""}"
documentos,"{""id_documento"": 220, ""id_siniestro"": 74, ""tipo_documento"": ""HISTORIA_CLINICA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-11"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-04 08:00:00"", ""updated_at"": ""2026-05-07 11:21:00""}"
documentos,"{""id_documento"": 221, ""id_siniestro"": 74, ""tipo_documento"": ""FOTOS_EVIDENCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-07-25"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-05 09:07:00"", ""updated_at"": ""2026-05-08 12:28:00""}"
documentos,"{""id_documento"": 222, ""id_siniestro"": 74, ""tipo_documento"": ""CERTIFICADO_BANCARIO"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-06-28"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-06 10:14:00"", ""updated_at"": ""2026-05-09 13:35:00""}"
documentos,"{""id_documento"": 223, ""id_siniestro"": 75, ""tipo_documento"": ""DENUNCIA"", ""entregado"": ""true"", ""legible"": ""true"", ""fecha_emision"": ""2025-02-20"", ""inconsistencia_detectada"": ""false"", ""observacion"": ""Documento validado sin novedades."", ""created_at"": ""2026-05-07 11:21:00"", ""updated_at"": ""2026-05-10 14:42:00""}"
